,open,high,low,close,adjclose,volume,ticker,pct_change,total_return,SMA 200,SMA 50,SMA 20,EMA 20,RSI
2021-03-03,156.16000366210938,159.3000030517578,154.91000366210938,155.8300018310547,149.3004913330078,1238100,MTB,,,,,,,
2021-03-04,155.61000061035156,157.6999969482422,150.1199951171875,152.99000549316406,146.57949829101562,722800,MTB,-0.018224965054994047,0.981775034945006,,,,,
2021-03-05,156.7899932861328,158.19000244140625,150.0,156.35000610351562,149.7987060546875,958100,MTB,0.02196222295384964,1.0033369971529917,,,,,
2021-03-08,158.85000610351562,161.75,157.16000366210938,159.1699981689453,152.50054931640625,852000,MTB,0.01803640521486538,1.0214335898007094,,,,,
2021-03-09,156.11000061035156,156.47999572753906,152.77000427246094,153.02999877929688,146.61781311035156,1153600,MTB,-0.03857510498386352,0.9820316818401025,,,,,
2021-03-10,153.39999389648438,156.6300048828125,153.39999389648438,156.61000061035156,150.0478057861328,844100,MTB,0.023394117882846288,1.0050054467697596,,,,,
2021-03-11,154.80999755859375,157.6699981689453,153.8800048828125,155.57000732421875,149.0513916015625,690900,MTB,-0.006640656931739208,0.9983315503832323,,,,,
2021-03-12,159.10000610351562,160.47000122070312,156.24000549316406,157.55999755859375,150.95797729492188,658600,MTB,0.012791605969572961,1.0111018142027275,,,,,
2021-03-15,157.0800018310547,157.50999450683594,153.17999267578125,155.3000030517578,148.79269409179688,928000,MTB,-0.014343707424820717,0.9965988656030982,,,,,
2021-03-16,153.2899932861328,153.86000061035156,150.7899932861328,152.63999938964844,146.244140625,778900,MTB,-0.01712816232993153,0.9795289584552227,,,,,
2021-03-17,154.5800018310547,155.83999633789062,151.22999572753906,152.83999633789062,146.43577575683594,957000,MTB,0.001310252548754498,0.9808123887696175,,,,,
2021-03-18,155.25,161.0800018310547,153.92999267578125,155.3800048828125,148.86936950683594,1321600,MTB,0.016618742513619056,0.9971122573127474,,,,,
2021-03-19,153.25,154.8300018310547,150.6699981689453,152.07000732421875,145.6980438232422,3083900,MTB,-0.02130259656697875,0.9758711771632245,,,,,
2021-03-22,151.0500030517578,151.69000244140625,146.91000366210938,149.4199981689453,143.1590576171875,1008800,MTB,-0.017426244674424995,0.958865407259259,,,,,
2021-03-23,147.66000366210938,149.60000610351562,145.7899932861328,146.57000732421875,140.4285125732422,874800,MTB,-0.019073690802111742,0.9405763049603549,,,,,37.892258673354355
2021-03-24,148.9600067138672,151.9499969482422,147.6300048828125,147.77000427246094,141.57821655273438,1015200,MTB,0.008187193070051224,0.9482769847661807,,,,,39.92255161387374
2021-03-25,147.6999969482422,153.08999633789062,145.57000732421875,152.57000732421875,146.17709350585938,619800,MTB,0.03248293234740318,0.9790798019089401,,,,,47.33828373111385
2021-03-26,154.77999877929688,155.91000366210938,153.0,155.13999938964844,148.639404296875,810400,MTB,0.0168446741958157,0.9955720821837999,,,,,50.837354688547784
2021-03-29,152.97999572753906,153.82000732421875,148.72000122070312,150.52999877929688,144.22256469726562,764100,MTB,-0.02971510009338807,0.9659885581115255,,,,,45.05441126398171
2021-03-30,151.9600067138672,154.55999755859375,150.75,153.8699951171875,147.42262268066406,741400,MTB,0.022188243971141164,0.9874221479122349,,,153.56050186157228,153.56050186157228,49.53358724843099
2021-03-31,153.30999755859375,154.19000244140625,151.5800018310547,151.61000061035156,145.25729370117188,1280800,MTB,-0.014687688168929403,0.9729191993126055,,,153.3495018005371,153.3747398376465,46.756114632159154
2021-04-01,151.2100067138672,153.17999267578125,150.5,153.1699981689453,146.75193786621094,995200,MTB,0.010289542591606748,0.9829300928521245,,,153.35850143432617,153.35524063110353,48.886635029257626
2021-04-05,154.8699951171875,155.30999755859375,152.60000610351562,153.2100067138672,146.79026794433594,888500,MTB,0.0002612035346356567,0.9831868376666772,,,153.20150146484374,153.34140882946198,48.943061676540175
2021-04-06,153.02999877929688,153.42999267578125,150.49000549316406,153.02000427246094,146.60824584960938,872200,MTB,-0.0012401438096736328,0.9819675445961923,,,152.89400177001954,153.31079887165237,48.668280559662485
2021-04-07,154.24000549316406,154.80999755859375,152.67999267578125,154.19000244140625,147.72921752929688,577100,MTB,0.007646047159050262,0.9894757147508315,,,152.952001953125,153.39453254496226,50.51081959092756
2021-04-08,152.75999450683594,153.99000549316406,150.85000610351562,152.86000061035156,146.45494079589844,1174200,MTB,-0.00862573325115612,0.9809407611768938,,,152.764501953125,153.343624741666,48.38468598725227
2021-04-09,154.42999267578125,155.63999938964844,152.6699981689453,153.6300048828125,147.19268798828125,1088900,MTB,0.0050373169526782835,0.9858820707027433,,,152.6675018310547,153.3708990408228,49.704642475788994
2021-04-12,154.24000549316406,156.83999633789062,153.64999389648438,156.22000122070312,149.6741485595703,1022700,MTB,0.016858662081448594,1.0025027233848796,,,152.60050201416016,153.6422421055733,53.96871730017973
2021-04-13,154.7899932861328,155.36000061035156,152.8800048828125,154.52000427246094,148.04537963867188,1081800,MTB,-0.010882069741124156,0.9915934188333384,,,152.5615020751953,153.72583850241975,50.917337423910226
2021-04-14,154.0800018310547,157.22000122070312,153.9499969482422,155.57000732421875,149.0513916015625,829200,MTB,0.0067952564245750136,0.998331550383232,,,152.70800247192383,153.90147362830535,52.696337836895026
2021-04-15,155.07000732421875,155.58999633789062,151.02999877929688,153.88999938964844,147.4417724609375,1316400,MTB,-0.010799047730768896,0.987550520319511,,,152.76050262451173,153.90038084367137,49.598746702603606
2021-04-16,156.4499969482422,157.00999450683594,152.9600067138672,153.86000061035156,147.4130401611328,1136900,MTB,-0.00019493650929791606,0.9873580106683245,,,152.68450241088868,153.8965351071647,49.54274507392202
2021-04-19,153.86000061035156,156.0800018310547,152.35000610351562,154.97999572753906,148.48609924316406,1541200,MTB,0.007279313094661122,0.994545298764501,,,152.8300018310547,153.99972183291464,51.73388218031374
2021-04-20,153.2100067138672,154.39999389648438,149.61000061035156,149.6699981689453,143.39859008789062,1261200,MTB,-0.034262470673498635,0.9604697196321164,,,152.84250183105468,153.5873671982509,42.34505206653141
2021-04-21,149.11000061035156,153.1300048828125,147.80999755859375,152.99000549316406,146.57949829101562,845300,MTB,0.022182183235354813,0.9817750349450058,,,153.16350173950195,153.53047560729024,48.62321701412783
2021-04-22,152.97000122070312,152.97000122070312,149.0,149.08999633789062,142.8428955078125,1001400,MTB,-0.025491921140219143,0.9567477031767518,,,153.22950134277343,153.10757281972838,42.73610447386575
2021-04-23,148.9199981689453,153.88999938964844,148.1300048828125,153.1199951171875,146.70404052734375,1076100,MTB,0.027030645102193773,0.9826092107936617,,,153.2570007324219,153.10875589567686,49.53547640195603
2021-04-26,154.69000244140625,155.97999572753906,153.85000610351562,155.64999389648438,149.12802124023438,717700,MTB,0.016522981060445918,0.9988448441734251,,,153.28250045776366,153.35077856242043,53.285545511031394
2021-04-27,155.66000366210938,156.8300018310547,154.2899932861328,156.77999877929688,150.210693359375,838600,MTB,0.007259909586402102,1.0060963674329682,,,153.59500045776366,153.67737096402772,54.89766350762435
2021-04-28,157.83999633789062,158.97000122070312,155.7100067138672,156.41000366210938,149.856201171875,735500,MTB,-0.002359963771324858,1.0037220164553649,,,153.72200088500978,153.93762169717834,54.23765909741785
2021-04-29,158.6300048828125,160.8699951171875,158.42999267578125,160.22000122070312,153.5065460205078,703600,MTB,0.02435904014697443,1.0281717213506032,,,154.15250091552736,154.53594355656165,59.62110982767168
2021-04-30,158.67999267578125,160.1699981689453,157.10000610351562,157.69000244140625,151.0825653076172,774200,MTB,-0.015790779927730703,1.0119360879708397,,,154.37850112915038,154.83633011702304,54.99460622150703
2021-05-03,159.3000030517578,159.41000366210938,156.38999938964844,157.5,150.9005126953125,542900,MTB,-0.0012049111450603833,1.0107167949003548,,,154.59300079345704,155.09001296302085,54.65161782740054
2021-05-04,156.4600067138672,159.91000366210938,154.9499969482422,159.89999389648438,153.19992065429688,787200,MTB,0.015238056485615159,1.0261181545120064,,,154.9370002746582,155.54810638525547,58.19804887570581
2021-05-05,160.0,161.67999267578125,157.9499969482422,160.74000549316406,154.0047607421875,851400,MTB,0.005253356027164591,1.031508718503595,,,155.2645004272461,156.04257296696105,59.39498031801133
2021-05-06,161.4499969482422,162.55999755859375,158.88999938964844,162.5399932861328,155.7293243408203,647100,MTB,0.011198131961276392,1.0430596892526054,,,155.74850006103514,156.66137490212026,61.91169145320653
2021-05-07,159.55999755859375,163.47999572753906,158.6699981689453,163.14999389648438,156.3137664794922,796500,MTB,0.0037529262676769815,1.0469742153591566,,,156.22449951171876,157.27933861586922,62.754203851079396
2021-05-10,164.60000610351562,166.41000366210938,162.83999633789062,162.8699951171875,156.04550170898438,934100,MTB,-0.0017162046568909295,1.0451773933351125,,,156.55699920654297,157.81178209218524,62.07544577109058
2021-05-11,161.83999633789062,165.6699981689453,161.0800018310547,162.0,155.2119598388672,1013900,MTB,-0.005341653731625207,1.0395944176117937,,,156.9309989929199,158.2106599881676,59.90725751634246
2021-05-12,164.30999755859375,165.19000244140625,157.74000549316406,158.1199951171875,151.49453735351562,802600,MTB,-0.02395064742476849,1.014695458250816,,155.0076007080078,157.05849838256836,158.20202523855045,51.30119048786202
2021-05-13,157.2899932861328,165.25,157.2899932861328,164.67999267578125,157.7796630859375,1120100,MTB,0.041487463705851546,1.0567925992474891,,155.18460052490235,157.597998046875,158.81897451828672,61.39812933617381
2021-05-14,164.80999755859375,167.25,164.36000061035156,166.82000732421875,159.8300018310547,787900,MTB,0.01299498872732352,1.0705256071618292,,155.46120056152344,158.24599838256836,159.5809776426612,64.01898184646065
2021-05-17,166.0,167.57000732421875,165.0500030517578,167.27000427246094,160.2611541748047,656100,MTB,0.0026974998710294074,1.0734133498490819,,155.67960052490236,158.86049880981446,160.3132658931183,64.56380903173388
2021-05-18,166.52000427246094,168.27000427246094,164.1999969482422,164.24000549316406,157.35809326171875,635000,MTB,-0.018114418018196465,1.053969091723603,,155.78100067138672,159.5889991760254,160.68724109312268,58.17606861764549
2021-05-19,162.69000244140625,162.69000244140625,159.11000061035156,162.1999969482422,155.40357971191406,1016300,MTB,-0.012420899151801224,1.0408778479261886,,155.96440063476564,160.04949874877929,160.83131307932453,54.28212907481065
2021-05-20,162.27000427246094,163.0399932861328,159.6999969482422,160.72999572753906,153.99517822265625,677300,MTB,-0.009062893023186636,1.031444483340229,,156.04680053710936,160.63149871826172,160.8216638077259,51.60184716426658
2021-05-21,161.75999450683594,163.38999938964844,160.97999572753906,162.4499969482422,155.64308166503906,525100,MTB,0.0107011837642228,1.0424821602990466,,156.18440032958983,161.09799880981444,160.97674315444175,54.43672456573729
2021-05-24,162.8800048828125,162.8800048828125,160.5800018310547,161.5800018310547,154.80955505371094,585800,MTB,-0.005355464041434721,1.0368991845757278,,156.26480041503908,161.39449920654297,161.03419636173822,52.75354711143907
2021-05-25,161.4499969482422,162.86000061035156,156.8000030517578,157.27000427246094,150.68016052246094,848700,MTB,-0.026674077916524652,1.009240854934774,,156.30420043945313,161.41899948120118,160.67570187704516,45.283508013115
2021-05-26,158.39999389648438,158.66000366210938,156.77999877929688,157.6999969482422,151.09213256835938,772200,MTB,0.0027341048140134827,1.0120002252147502,,156.405400390625,161.4834991455078,160.39230140763536,46.10348303989577
