,open,high,low,close,adjclose,volume,ticker,pct_change,total_return,SMA 200,SMA 50,SMA 20,EMA 20,RSI
2019-09-20,27.350000381469727,27.719999313354492,26.06999969482422,27.469999313354492,27.469999313354492,6789200,ENPH,,,,,,,
2019-09-23,27.190000534057617,27.5,25.639999389648438,27.229999542236328,27.229999542236328,5508600,ENPH,-0.008736795672269593,0.9912632043277304,,,,,
2019-09-24,27.270000457763672,27.450000762939453,24.420000076293945,25.020000457763672,25.020000457763672,6400800,ENPH,-0.0811604525018349,0.910811834116073,,,,,
2019-09-25,24.709999084472656,25.639999389648438,24.5,25.059999465942383,25.059999465942383,3196000,ENPH,0.0015986813527935073,0.9122679320111781,,,,,
2019-09-26,25.059999465942383,25.5,23.059999465942383,23.190000534057617,23.190000534057617,4683400,ENPH,-0.07462086878438179,0.8441937063603726,,,,,
2019-09-27,23.18000030517578,23.399999618530273,22.15999984741211,22.260000228881836,22.260000228881836,4293300,ENPH,-0.040103505121095284,0.810338579734153,,,,,
2019-09-30,22.489999771118164,22.739999771118164,21.6200008392334,22.229999542236328,22.229999542236328,5048900,ENPH,-0.0013477397276295822,0.8092464542374144,,,,,
2019-10-01,22.06999969482422,22.329999923706055,21.3799991607666,21.709999084472656,21.709999084472656,3011700,ENPH,-0.02339183393934341,0.7903166955638903,,,,,
2019-10-02,21.270000457763672,21.940000534057617,20.229999542236328,21.899999618530273,21.899999618530273,4116400,ENPH,0.00875175228328362,0.7972333515088087,,,,,
2019-10-03,21.950000762939453,22.479999542236328,21.200000762939453,22.420000076293945,22.420000076293945,3407200,ENPH,0.023744313553488938,0.8161631101823327,,,,,
2019-10-04,22.829999923706055,23.520000457763672,22.1200008392334,23.450000762939453,23.450000762939453,3121000,ENPH,0.04594115446656888,0.8536585856971345,,,,,
2019-10-07,23.670000076293945,24.170000076293945,22.780000686645508,23.75,23.75,3953000,ENPH,0.012793144021328473,0.8645795629290015,,,,,
2019-10-08,23.649999618530273,24.440000534057617,23.299999237060547,24.25,24.25,3099900,ENPH,0.021052631578947434,0.8827812379380332,,,,,
2019-10-09,24.389999389648438,24.600000381469727,23.1200008392334,24.219999313354492,24.219999313354492,3453500,ENPH,-0.001237141717340573,0.8816891124412946,,,,,
2019-10-10,24.170000076293945,25.459999084472656,24.0,24.530000686645508,24.530000686645508,3924500,ENPH,0.012799396452504608,0.8929742009392876,,,,,33.142212069140506
2019-10-11,24.709999084472656,25.260000228881836,23.8799991607666,24.280000686645508,24.280000686645508,3227400,ENPH,-0.010191601834569242,0.8838733634347717,,,,,32.14959075740043
2019-10-14,24.360000610351562,25.0,24.139999389648438,24.75,24.75,2102900,ENPH,0.019357467053656263,0.9009829129470647,,,,,36.028676147927065
2019-10-15,24.649999618530273,25.06999969482422,23.299999237060547,24.139999389648438,24.139999389648438,3182900,ENPH,-0.024646489307133868,0.8787768472172045,,,,,33.362702679599415
2019-10-16,23.90999984741211,24.350000381469727,23.15999984741211,24.170000076293945,24.170000076293945,2166500,ENPH,0.0012427790971019093,0.8798689727139432,,,,,33.62284544840651
2019-10-17,24.290000915527344,25.260000228881836,23.75,25.100000381469727,25.100000381469727,2573700,ENPH,0.038477463890781216,0.9137240993401626,,,24.05649995803833,24.05649995803833,41.27609524966824
2019-10-18,25.0,25.889999389648438,24.420000076293945,24.75,24.75,3124000,ENPH,-0.013944238093642314,0.9009829129470646,,,23.920499992370605,24.122547581082298,39.43336726505501
2019-10-21,24.899999618530273,26.299999237060547,24.68000030517578,25.889999389648438,25.889999389648438,3247400,ENPH,0.04606058139993685,0.9424827097488151,,,23.853499984741212,24.290876324755263,47.63376243979528
2019-10-22,26.049999237060547,26.190000534057617,23.1200008392334,23.709999084472656,23.709999084472656,6627800,ENPH,-0.08420240851946126,0.8631233956000165,,,23.78799991607666,24.235554682823587,37.247952403691365
2019-10-23,23.559999465942383,24.899999618530273,23.299999237060547,23.399999618530273,23.399999618530273,4390900,ENPH,-0.013074630025835643,0.8518383765359033,,,23.704999923706055,24.155978010033746,36.0444338993602
2019-10-24,23.600000381469727,23.950000762939453,22.59000015258789,23.209999084472656,23.209999084472656,4809500,ENPH,-0.008119681075001273,0.8449217205909849,,,23.705999851226807,24.06588477902793,35.291767824828455
2019-10-25,23.209999084472656,24.729999542236328,21.84000015258789,24.549999237060547,24.549999237060547,7283500,ENPH,0.057733744310414226,0.8937022151699001,,,23.82049980163574,24.11199091788818,44.1495591919471
2019-10-28,24.510000228881836,26.0,24.059999465942383,25.440000534057617,25.440000534057617,5678500,ENPH,0.03625259978230577,0.9261012439010147,,,23.980999851226805,24.23846802419003,49.13031693434551
2019-10-29,25.59000015258789,27.610000610351562,24.190000534057617,25.190000534057617,25.190000534057617,13241100,ENPH,-0.009827043818859793,0.9170004063964988,,,24.154999923706054,24.329090167986944,47.83971749414858
2019-10-30,21.690000534057617,22.0,18.59000015258789,18.760000228881836,18.760000228881836,27217200,ENPH,-0.25526003052212054,0.6829268546709316,,,23.997999954223634,23.798700649976933,27.691300582471566
2019-10-31,19.450000762939453,19.950000762939453,18.68000030517578,19.43000030517578,19.43000030517578,9056000,ENPH,0.03571428934539411,0.7073171019603892,,,23.848499965667724,23.382633950472062,30.95444711203227
2019-11-01,19.43000030517578,19.530000686645508,18.59000015258789,18.829999923706055,18.829999923706055,6991100,ENPH,-0.03088010149489795,0.6854750780627753,,,23.617499923706056,22.94904975744673,29.663439252266304
2019-11-04,18.920000076293945,19.1299991607666,17.18000030517578,17.950000762939453,17.950000762939453,11757200,ENPH,-0.046733890830170766,0.6534401605977868,,,23.32749996185303,22.472949853207943,27.830127011455513
2019-11-05,17.549999237060547,18.75,17.299999237060547,18.59000015258789,18.59000015258789,5515900,ENPH,0.03565456058195915,0.6767382823905057,,,23.044499969482423,22.103145119815558,31.16226876778433
2019-11-06,18.540000915527344,19.18000030517578,17.8700008392334,18.200000762939453,18.200000762939453,4769700,ENPH,-0.020978987974572205,0.6625409981023026,,,22.74350004196167,21.731417085827356,30.245832799821276
2019-11-07,18.31999969482422,18.770000457763672,17.709999084472656,18.0,18.0,3702600,ENPH,-0.010989052448102776,0.655260300325138,,,22.417000007629394,21.376044030034276,29.762446767639396
2019-11-08,17.959999084472656,18.489999771118164,17.8700008392334,18.440000534057617,18.440000534057617,2751900,ENPH,0.024444474114312165,0.6712777937745723,,,22.125,21.09642083994126,32.324944019226045
2019-11-11,18.399999618530273,19.260000228881836,18.270000457763672,18.739999771118164,18.739999771118164,3844300,ENPH,0.016268938631887053,0.6821987710064393,,,21.824499988555907,20.87199978576763,34.090548259056284
2019-11-12,18.8700008392334,19.56999969482422,18.809999465942383,19.1200008392334,19.1200008392334,3486500,ENPH,0.02027753856757708,0.696032082896276,,,21.573500061035155,20.70514274324056,36.3555806573012
2019-11-13,19.010000228881836,19.100000381469727,18.239999771118164,18.93000030517578,18.93000030517578,3530500,ENPH,-0.009937265989431565,0.6891154269513576,,,21.311500072479248,20.536081558662964,35.695055342521705
2019-11-14,18.8799991607666,19.040000915527344,18.079999923706055,18.989999771118164,18.989999771118164,2777000,ENPH,0.0031695438444327984,0.691299608510955,,,21.00600004196167,20.38883567413489,36.089935113542175
2019-11-15,18.6299991607666,19.68000030517578,18.350000381469727,19.31999969482422,19.31999969482422,3795100,ENPH,0.01737756333246243,0.7033127112395605,,,20.734500026702882,20.287041771343397,38.33291348599822
2019-11-18,19.969999313354492,20.0,18.469999313354492,18.610000610351562,18.610000610351562,6072900,ENPH,-0.03674943559460109,0.677466366054998,,,20.370500087738037,20.12732356553465,35.45018974880319
2019-11-19,18.75,19.360000610351562,18.219999313354492,19.190000534057617,19.190000534057617,4716400,ENPH,0.03116603464179568,0.6985803062881195,,,20.144500160217284,20.03805470539398,39.455712466860895
2019-11-20,19.049999237060547,19.579999923706055,18.020000457763672,18.1200008392334,18.1200008392334,5387100,ENPH,-0.055758189945082526,0.6596287328782127,,,19.88050022125244,19.85538290861678,35.12534076333218
