,open,high,low,close,adjclose,volume,ticker,pct_change,total_return,SMA 200,SMA 50,SMA 20,EMA 20,RSI
2019-09-20,157.38999938964844,158.60000610351562,156.22000122070312,156.22999572753906,152.51475524902344,1915000,DG,,,,,,,
2019-09-23,157.72999572753906,160.6699981689453,157.55999755859375,158.7100067138672,154.9357452392578,1295400,DG,0.01587410263169442,1.0158741026316944,,,,,
2019-09-24,159.67999267578125,160.86000061035156,156.9600067138672,158.80999755859375,155.0334014892578,1404700,DG,0.0006300223079622747,1.0165141259784336,,,,,
2019-09-25,158.77000427246094,160.05999755859375,157.52000427246094,159.14999389648438,155.3653106689453,1429000,DG,0.0021409000888950036,1.0186903811611039,,,,,
2019-09-26,159.57000732421875,160.44000244140625,158.22000122070312,159.5,155.7069854736328,1326400,DG,0.0021992215955928263,1.020930707046576,,,,,
2019-09-27,160.5,160.57000732421875,158.77999877929688,160.02000427246094,156.21463012695312,1356600,DG,0.003260214874363232,1.0242591605233835,,,,,
2019-09-30,159.67999267578125,160.77999877929688,158.69000244140625,158.94000244140625,155.16029357910156,1998900,DG,-0.006749167617917329,1.0173462637648238,,,,,
2019-10-01,159.72999572753906,160.77999877929688,157.0,159.0399932861328,155.25790405273438,1755200,DG,0.0006291106278510927,1.0179862871115628,,,,,
2019-10-02,157.7100067138672,158.58999633789062,156.11000061035156,157.6199951171875,153.87168884277344,1550000,DG,-0.008928560292319365,1.0088971351703329,,,,,
2019-10-03,157.61000061035156,158.13999938964844,155.2899932861328,157.41000366210938,153.6666717529297,1539000,DG,-0.0013322640628303795,1.0075530177740528,,,,,
2019-10-04,157.00999450683594,161.35000610351562,157.00999450683594,160.97000122070312,157.1420440673828,1939800,DG,0.022616082051783115,1.0303399194955525,,,,,
2019-10-07,159.97999572753906,161.0800018310547,158.3300018310547,160.00999450683594,156.51600646972656,1683800,DG,-0.005963885858153994,1.0241950898205814,,,,,
2019-10-08,158.94000244140625,161.5500030517578,157.97999572753906,159.83999633789062,156.34970092773438,1462000,DG,-0.0010624221909966147,1.0231069622292461,,,,,
2019-10-09,160.10000610351562,161.66000366210938,160.0,160.85000610351562,157.33767700195312,1226600,DG,0.006318880059843712,1.0295718524119637,,,,,
2019-10-10,160.42999267578125,160.75999450683594,158.86000061035156,160.52000427246094,157.01486206054688,1723000,DG,-0.002051612176143247,1.027459570263341,,,,,66.98340018363697
2019-10-11,161.89999389648438,164.2899932861328,161.10000610351562,162.25,158.7070770263672,1481300,DG,0.0107774463088266,1.038532960616344,,,,,71.22765503815386
2019-10-14,162.8000030517578,163.05999755859375,161.0399932861328,161.2100067138672,157.68980407714844,1822800,DG,-0.006409819945348616,1.0318761513314834,,,,,65.7553489236532
2019-10-15,162.7899932861328,163.25999450683594,161.5500030517578,162.07000732421875,158.53103637695312,1169700,DG,0.005334660222910292,1.037380859990961,,,,,67.9482847350772
2019-10-16,161.74000549316406,162.5,160.74000549316406,162.24000549316406,158.69732666015625,1090000,DG,0.0010489181295909589,1.0384689875822963,,,,,68.37934129092321
2019-10-17,162.5500030517578,163.4199981689453,162.02999877929688,162.8699951171875,159.3135528564453,1632600,DG,0.0038830720087097426,1.0425014374398902,,,159.91300048828126,159.91300048828126,69.9900678808121
2019-10-18,163.1199951171875,164.97000122070312,162.33999633789062,164.41000366210938,160.8199005126953,1760000,DG,0.009455446620562746,1.0523587541334631,,,160.32200088500977,160.34128650483632,73.53852370263667
2019-10-21,164.97000122070312,165.47000122070312,163.42999267578125,164.35000610351562,160.76124572753906,1269600,DG,-0.00036492644764518634,1.051974720591669,,,160.6040008544922,160.72306932375815,73.17549980247921
2019-10-22,164.50999450683594,166.64999389648438,164.38999938964844,165.8000030517578,162.17958068847656,1235000,DG,0.008822615724935812,1.061255889303796,,,160.9535011291504,161.20658682166288,76.22954835935693
2019-10-23,166.08999633789062,166.97999572753906,162.1699981689453,162.97999572753906,159.4210968017578,1497500,DG,-0.017008487770283298,1.0432055314894313,,,161.14500122070314,161.3754829079368,61.55197873176227
2019-10-24,163.2100067138672,164.17999267578125,162.0399932861328,162.91000366210938,159.35267639160156,1237500,DG,-0.00042945187915388594,1.0427575249135894,,,161.31550140380858,161.52162774166752,61.236821916875385
2019-10-25,162.52000427246094,163.52000427246094,161.72999572753906,162.17999267578125,158.63861083984375,764400,DG,-0.004481069117414305,1.0380848563717477,,,161.42350082397462,161.58432916396407,57.90656486797274
2019-10-28,162.3800048828125,163.08999633789062,161.25,162.63999938964844,159.08856201171875,1060300,DG,0.002836396193375057,1.0410292763067608,,,161.6085006713867,161.6848691854578,59.404731062562924
2019-10-29,162.38999938964844,162.94000244140625,160.5399932861328,160.6199951171875,157.11265563964844,1083200,DG,-0.012420095179793145,1.0280995936100796,,,161.68750076293946,161.5834526075273,50.846576213881804
2019-10-30,160.3300018310547,162.0500030517578,160.02000427246094,161.6300048828125,158.10061645507812,828600,DG,0.006288194473472064,1.0345644837927974,,,161.88800125122071,161.58788615755446,54.38511271970703
2019-10-31,161.13999938964844,161.66000366210938,159.3300018310547,160.33999633789062,156.83877563476562,1451400,DG,-0.007981244236533791,1.0263073719692035,,,162.03450088500978,161.46903950806268,49.48511181934083
2019-11-01,161.47000122070312,161.89999389648438,159.3699951171875,159.89999389648438,156.40843200683594,1072800,DG,-0.002744183930745603,1.0234909957710399,,,161.98100051879882,161.31960659267426,47.89986249736909
2019-11-04,160.47999572753906,160.7100067138672,156.7100067138672,158.2100067138672,154.75527954101562,1668700,DG,-0.010569025935743603,1.0126736928917357,,,161.8910011291504,161.02345422326405,42.295454726257354
2019-11-05,158.16000366210938,160.1699981689453,157.97000122070312,159.69000244140625,156.20298767089844,1414200,DG,0.0093546278031309,1.02214687837476,,,161.88350143432618,160.89645881546807,48.03012992375349
2019-11-06,159.6300048828125,160.44000244140625,158.8800048828125,159.61000061035156,156.12472534179688,1025300,DG,-0.0005009820892453165,1.0216348010961163,,,161.82150115966797,160.77393898640935,47.753861375624524
2019-11-07,160.33999633789062,161.10000610351562,158.80999755859375,159.22999572753906,155.7530059814453,1212000,DG,-0.002380833790861181,1.019202458439747,,,161.7570007324219,160.62689677127884,46.38894479027803
2019-11-08,159.22999572753906,159.89999389648438,156.3800048828125,157.86000061035156,154.41294860839844,1314400,DG,-0.008603875864769295,1.0104333670062637,,,161.53750076293946,160.36338285119052,41.75529027820242
2019-11-11,157.72000122070312,157.74000549316406,155.63999938964844,157.0,153.5717010498047,1001000,DG,-0.005447869042356834,1.004928658346786,,,161.3270004272461,160.04306067488668,39.11405880580387
2019-11-12,156.9600067138672,162.52999877929688,156.5,156.97999572753906,153.55213928222656,1373600,DG,-0.0001274157481588878,1.0048006146099364,,,161.0724998474121,159.75134020371073,39.052179004188005
2019-11-13,156.33999633789062,158.05999755859375,154.58999633789062,157.99000549316406,154.54014587402344,2194400,DG,0.006434003013848999,1.011265504792654,,,160.8599998474121,159.58359404080153,43.879693206179816
2019-11-14,158.5,160.91000366210938,157.94000244140625,159.49000549316406,156.00733947753906,1564700,DG,0.00949427145924675,1.0208667340125277,,,160.69100036621094,159.57468084578844,50.18976546963524
2019-11-15,160.36000061035156,160.36000061035156,158.0,160.13999938964844,156.64312744140625,2034400,DG,0.0040754522170496355,1.0250272276069712,,,160.47750015258788,159.62852070710844,52.673044747740036
2019-11-18,160.07000732421875,160.72999572753906,159.3699951171875,159.97999572753906,156.48666381835938,1230300,DG,-0.00099914863693773,1.0240030730496836,,,160.25899963378907,159.661994518578,51.98597863418806
2019-11-19,159.1300048828125,160.19000244140625,157.17999267578125,158.42999267578125,154.97048950195312,1619000,DG,-0.009688730423506264,1.0140817833220632,,,159.89049911499023,159.54466100974022,45.75904329684119
2019-11-20,159.82000732421875,162.10000610351562,159.22000122070312,160.9499969482422,157.43545532226562,1974600,DG,0.015906106097082207,1.0302118757587022,,,159.78899917602538,159.67850252769279,55.16241765937714
2019-11-21,160.49000549316406,162.0500030517578,160.25,160.77999877929688,157.26919555664062,1332400,DG,-0.001056217285918759,1.0291237481673672,,,159.68249893188477,159.78340693260745,54.47631085775942
2019-11-22,161.35000610351562,161.74000549316406,159.77000427246094,159.7899932861328,156.30081176757812,1300900,DG,-0.006157516486382408,1.022786901721499,,,159.56299896240233,159.78403420437178,50.53434281828948
2019-11-25,159.88999938964844,161.00999450683594,159.72000122070312,159.9199981689453,156.42796325683594,2652100,DG,0.0008135983996175877,1.0236190395078895,,,159.4269989013672,159.7969831533788,51.03540807689103
2019-11-26,156.2899932861328,160.32000732421875,155.4199981689453,158.47000122070312,155.00961303710938,3973300,DG,-0.009067014537546214,1.0143378707957624,,,159.31949920654296,159.6706039216954,45.49949579400754
2019-11-27,158.64999389648438,159.00999450683594,157.60000610351562,158.4199981689453,154.96070861816406,1834000,DG,-0.0003155363877871409,1.0140178102880157,,,159.15899887084962,159.5514986119097,45.31694139426514
2019-11-29,157.99000549316406,158.30999755859375,157.08999633789062,157.36000061035156,153.92384338378906,1105500,DG,-0.006691059025662471,1.0072329572663057,,160.1263998413086,159.00999908447267,159.3427845165232,41.51437134095738
2019-12-02,158.27999877929688,158.42999267578125,154.52999877929688,154.67999267578125,151.30238342285156,3709500,DG,-0.017031062049919776,0.990078710272379,,160.09539978027342,158.7489990234375,158.89870910311922,33.79350882270131
2019-12-03,153.41000366210938,154.02000427246094,152.72000122070312,153.0,149.65907287597656,4647100,DG,-0.010861085824477756,0.9793253804271225,,159.9811996459961,158.48849868774414,158.33692728377454,30.02394499626282
2019-12-04,154.6300048828125,155.72999572753906,153.17999267578125,153.5500030517578,150.1970672607422,3610300,DG,0.0035947911879594674,0.982845850674827,,159.87599975585937,158.1814987182617,157.88102973786818,32.67181767137084
2019-12-05,155.55999755859375,156.0500030517578,152.0,155.10000610351562,151.71322631835938,5711900,DG,0.01009445145523924,0.9927671404024474,,159.795,157.95599899291992,157.61617034412032,39.60740825259946
2019-12-06,155.91000366210938,156.5,153.8000030517578,154.72000122070312,151.3415069580078,3190600,DG,-0.0024500636225563976,0.990334797746078,,159.69940002441408,157.73049926757812,157.34034471331867,38.5587104301677
2019-12-09,154.25999450683594,155.5399932861328,153.1999969482422,154.82000732421875,151.43931579589844,2480000,DG,0.0006463682958026684,0.9909749187615713,,159.59540008544923,157.5784996032715,157.10031258102345,39.016335147993445
2019-12-10,154.3800048828125,155.5399932861328,153.88999938964844,154.3699951171875,150.9991455078125,1877500,DG,-0.0029066799234084284,0.9880944718606057,,159.50399993896485,157.44699935913087,156.8402823463724,37.657148636864605
2019-12-11,154.22000122070312,154.83999633789062,153.86000061035156,154.50999450683594,151.13609313964844,1921200,DG,0.0009069080396235663,0.9889905826810437,,159.4133999633789,157.3234992980957,156.61835017117843,38.37637624044777
2019-12-12,154.16000366210938,156.2899932861328,154.1300048828125,155.5800018310547,152.18272399902344,1895300,DG,0.006925165764415375,0.9958395064055556,,159.37260009765626,157.20299911499023,156.51945985307142,43.720485394098475
2019-12-13,155.07000732421875,155.25,152.9499969482422,154.6300048828125,151.2534637451172,2243700,DG,-0.006106163626825256,0.9897587474333864,,159.3170001220703,156.95999908447266,156.3395117606658,40.37285365084834
2019-12-16,154.83999633789062,155.16000366210938,152.5399932861328,152.77000427246094,149.43409729003906,2471900,DG,-0.012028717271018508,0.9778532192939928,,159.15300018310546,156.59149932861328,155.99955866655105,34.76084215565965
2019-12-17,153.3800048828125,155.63999938964844,153.1300048828125,155.17999267578125,151.79147338867188,2153700,DG,0.015775272212614322,0.9932791200123368,,159.05640014648438,156.35149917602538,155.9215047626682,45.35907990288405
2019-12-18,155.74000549316406,155.8000030517578,154.57000732421875,155.3000030517578,151.9088592529297,1919500,DG,0.0007733624284111951,0.9940472847646796,,158.96560028076172,156.19499969482422,155.86231412353388,45.83099588936778
2019-12-19,155.4600067138672,157.10000610351562,154.9499969482422,157.0,153.5717010498047,2368100,DG,0.010946535188899098,1.0049286583467858,,158.88860015869142,155.99749984741212,155.9706651593878,52.13708187133956
2019-12-20,157.83999633789062,158.1199951171875,156.4499969482422,156.7100067138672,153.28807067871094,2695100,DG,-0.0018470909944765523,1.003072463671862,,158.81240020751954,155.79400024414062,156.04107864076678,51.045414680996196
2019-12-23,157.02999877929688,157.16000366210938,155.0,155.16000366210938,151.77191162109375,1266800,DG,-0.009890900295779548,0.9931511739442417,,158.67060028076173,155.56250076293946,155.9571667380375,45.55495785866128
2019-12-24,155.7899932861328,156.60000610351562,155.25,156.25,152.83810424804688,500700,DG,0.007024982677006797,1.000128043736849,,158.57140014648436,155.37900085449218,155.98505562012917,49.655846324108296
2019-12-26,156.22000122070312,156.22000122070312,154.1999969482422,155.30999755859375,151.91860961914062,1001300,DG,-0.006016015624999982,0.9941112577987274,,158.4361999511719,155.22100067138672,155.92076437617342,46.409358273361676
2019-12-27,155.47999572753906,156.75,155.24000549316406,156.64999389648438,153.22940063476562,974400,DG,0.008627882035637136,1.0026883324613136,,158.32439971923827,155.13250045776368,155.99021480667923,51.29760432751896
2019-12-30,156.14999389648438,158.19000244140625,155.3800048828125,157.35000610351562,153.9140625,1350400,DG,0.004468638584779194,1.0071689842322582,,158.21399993896483,155.1320007324219,156.11971873971126,53.67481644294819
2019-12-31,157.1699981689453,157.4499969482422,155.22999572753906,155.97999572753906,152.57398986816406,1097200,DG,-0.008706770402508113,0.9983997951300206,,158.04539978027344,155.19700088500977,156.10641178617104,48.667975266515214
2020-01-02,156.9499969482422,157.1199951171875,155.24000549316406,156.5399932861328,153.1217498779297,1918500,DG,0.00359018831858382,1.001984238411773,,157.88919952392578,155.3740005493164,156.14770526235787,50.69263480565014
2020-01-03,155.3000030517578,156.36000061035156,154.66000366210938,155.38999938964844,151.9969024658203,1715300,DG,-0.007346326471231901,0.9946233350773714,,157.6809994506836,155.46600036621095,156.07554279829031,46.62556349033789
2020-01-06,154.41000366210938,154.72000122070312,152.10000610351562,154.5399932861328,151.4773712158203,2295600,DG,-0.005470146771699214,0.9891825994519412,,157.51219940185547,155.4379997253418,155.92929998760866,43.82666868624681
