,open,high,low,close,adjclose,volume,ticker,pct_change,total_return,SMA 200,SMA 50,SMA 20,EMA 20,RSI
2019-09-18,273.1700134277344,276.010009765625,271.6600036621094,273.1300048828125,267.6053161621094,629800.0,HUM,,,,,,,
2019-09-19,273.79998779296875,279.739990234375,273.239990234375,278.4100036621094,272.778564453125,871500.0,HUM,0.019331449071522844,1.0193314490715228,,,,,
2019-09-20,279.6000061035156,282.3900146484375,276.760009765625,277.2799987792969,271.6714172363281,994100.0,HUM,-0.004058779741923035,1.0151942072357263,,,,,
2019-09-23,275.6700134277344,279.010009765625,274.0799865722656,277.29998779296875,271.6910095214844,744700.0,HUM,7.208963415994418e-05,1.0152673922147273,,,,,
2019-09-24,277.8699951171875,279.25,273.55999755859375,274.9700012207031,269.4081115722656,700900.0,HUM,-0.008402404164565613,1.0067367052502345,,,,,
2019-09-25,274.5899963378906,277.4200134277344,265.17999267578125,267.69000244140625,262.27532958984375,1660600.0,HUM,-0.026475610964752594,0.9800827358980925,,,,,
2019-09-26,268.1000061035156,268.6499938964844,258.4200134277344,263.9200134277344,258.5816650390625,2324100.0,HUM,-0.014083413572746561,0.9662798253929307,,,,,
2019-09-27,264.5299987792969,266.9700012207031,256.6199951171875,257.5899963378906,252.90672302246094,1092100.0,HUM,-0.023984604303519452,0.9431039861344074,,,,,
2019-09-30,253.00999450683594,258.0,252.08999633789062,255.6699981689453,251.02159118652344,1390300.0,HUM,-0.007453698498550265,0.9360743733689806,,,,,
2019-10-01,255.9499969482422,256.7099914550781,248.63999938964844,254.3800048828125,249.75506591796875,1319200.0,HUM,-0.005045540326872433,0.9313513723691955,,,,,
2019-10-02,253.61000061035156,259.0899963378906,252.75,255.49000549316406,250.8448944091797,1014700.0,HUM,0.004363552909211199,0.935415373359595,,,,,
2019-10-03,255.24000549316406,256.4800109863281,251.47999572753906,253.55999755859375,248.94998168945312,936400.0,HUM,-0.0075541426007834644,0.9283491122382715,,,,,
2019-10-04,253.94000244140625,256.6499938964844,253.00999450683594,256.05999755859375,251.40451049804688,744300.0,HUM,0.009859599400817487,0.9375022625890455,,,,,
2019-10-07,255.99000549316406,257.0899963378906,254.4499969482422,255.24000549316406,250.59942626953125,865200.0,HUM,-0.003202343486869874,0.9345000583245177,,,,,
