,open,high,low,close,adjclose,volume,ticker,pct_change,total_return,SMA 200,SMA 50,SMA 20,EMA 20,RSI
2019-09-20,48.106666564941406,48.20000076293945,47.233333587646484,47.81999969482422,45.15716552734375,2701200,WRB,,,,,,,
2019-09-23,47.766666412353516,48.40666580200195,47.65999984741211,48.20000076293945,45.5160026550293,800850,WRB,0.007946488300717425,1.0079464883007174,,,,,
2019-09-24,48.30666732788086,48.779998779296875,48.073333740234375,48.266666412353516,45.5789680480957,754200,WRB,0.0013831047377352856,1.0093405838640699,,,,,
2019-09-25,48.30666732788086,48.5533332824707,48.02000045776367,48.38666534423828,45.69226837158203,684600,WRB,0.00248616572894389,1.011849971832505,,,,,
2019-09-26,48.366668701171875,48.64666748046875,48.086666107177734,48.439998626708984,45.742637634277344,553050,WRB,0.0011022309987942513,1.0129652642375877,,,,,
2019-09-27,48.59333419799805,48.62666702270508,47.599998474121094,47.813331604003906,45.1508674621582,599850,WRB,-0.012936974411051017,0.9998605585348626,,,,,
2019-09-30,47.880001068115234,48.253334045410156,47.586666107177734,48.1533317565918,45.47193908691406,890700,WRB,0.007110990620854851,1.0069705575887666,,,,,
2019-10-01,48.34000015258789,48.46666717529297,47.393333435058594,47.40666580200195,44.766841888427734,626400,WRB,-0.015506008148390094,0.9913564639176063,,,,,
2019-10-02,47.15999984741211,47.35333251953125,46.779998779296875,47.1533317565918,44.52761459350586,676350,WRB,-0.005343848615471658,0.9860588050504614,,,,,
2019-10-03,47.08000183105469,47.459999084472656,46.93333435058594,47.33333206176758,44.697601318359375,616800,WRB,0.003817340121477608,0.9898229268891168,,,,,
2019-10-04,47.41999816894531,48.27333450317383,47.41999816894531,48.27333450317383,45.58525848388672,684600,WRB,0.019859207042081772,1.009480025329207,,,,,
2019-10-07,48.18000030517578,48.473331451416016,47.766666412353516,48.106666564941406,45.42786407470703,760200,WRB,-0.003452588058143413,1.005994706648821,,,,,
2019-10-08,47.81999969482422,47.90666580200195,47.040000915527344,47.060001373291016,44.43947982788086,588750,WRB,-0.02175717559306356,0.9841071031705702,,,,,
2019-10-09,47.36000061035156,47.633331298828125,47.220001220703125,47.45333480834961,44.810916900634766,554100,WRB,0.008358126297927093,0.9923323946295569,,,,,
2019-10-10,47.4466667175293,47.88666534423828,47.30666732788086,47.54666519165039,44.899051666259766,500100,WRB,0.0019667823911158067,0.9942840965094482,,,,,47.472245250736414
2019-10-11,47.87333297729492,48.09333419799805,47.34000015258789,47.380001068115234,44.741668701171875,758550,WRB,-0.0035052747203903056,0.9907988576010675,,,,,45.946949829239394
2019-10-14,47.22666549682617,47.50666809082031,47.133331298828125,47.413333892822266,44.77314376831055,381000,WRB,0.0007035209783787799,0.9914959053827436,,,,,46.31844566951512
2019-10-15,47.5,47.7400016784668,47.099998474121094,47.27333450317383,44.64094543457031,741600,WRB,-0.0029527429976745623,0.9885682727909016,,,,,44.92197662194096
2019-10-16,47.04666519165039,47.04666519165039,46.37333297729492,46.97999954223633,44.36393737792969,769350,WRB,-0.006205082929316208,0.9824341246769432,,,,,42.060599109695175
2019-10-17,47.106666564941406,47.3466682434082,46.7599983215332,47.220001220703125,44.590572357177734,835950,WRB,0.005108592609734508,0.9874529803858189,,,47.68399982452392,47.68399982452392,45.13960397882303
2019-10-18,47.22666549682617,47.71333312988281,46.79999923706055,47.439998626708984,44.79832077026367,632700,WRB,0.0046589877238165656,0.9920535116992825,,,47.66499977111816,47.660761615208216,47.87410365371782
2019-10-21,47.619998931884766,47.706668853759766,47.1533317565918,47.27333450317383,44.64094543457031,664950,WRB,-0.003513156162726405,0.9885682727909018,,,47.61866645812988,47.623863795014465,46.003345694361236
