Date,High,Low,Open,Close,Volume,Adj Close
2022-03-31,136.7899932861328,132.2899932861328,135.1699981689453,132.3300018310547,3046400.0,131.8889617919922
2022-04-01,134.60000610351562,131.86000061035156,134.17999267578125,133.97000122070312,1466900.0,133.52349853515625
2022-04-04,135.39999389648438,132.88999938964844,133.86000061035156,134.80999755859375,1388000.0,134.57164001464844
2022-04-05,135.4199981689453,132.85000610351562,134.08999633789062,133.25999450683594,1797200.0,133.0243682861328
2022-04-06,133.32000732421875,129.86000061035156,132.00999450683594,132.7100067138672,2249500.0,132.47535705566406
2022-04-07,137.0800018310547,132.22999572753906,132.89999389648438,135.92999267578125,1956200.0,135.6896514892578
2022-04-08,136.99000549316406,134.64999389648438,135.7100067138672,134.8699951171875,2070900.0,134.63153076171875
2022-04-11,133.8800048828125,130.4600067138672,133.22000122070312,131.25999450683594,2308200.0,131.0279083251953
2022-04-12,132.19000244140625,125.02999877929688,131.69000244140625,125.38999938964844,2657500.0,125.16829681396484
2022-04-13,128.52999877929688,124.91000366210938,125.26000213623047,128.2899932861328,2735900.0,128.0631561279297
2022-04-14,128.9600067138672,125.56999969482422,128.4199981689453,126.44000244140625,3360700.0,126.21644592285156
2022-04-18,126.75,123.12999725341797,126.44000244140625,123.83999633789062,1597100.0,123.62103271484375
2022-04-19,126.83000183105469,123.69999694824219,123.70999908447266,126.52999877929688,1580000.0,126.30628204345703
2022-04-20,130.32000732421875,126.83999633789062,127.70999908447266,129.3699951171875,2026100.0,129.14125061035156
2022-04-21,131.02999877929688,124.8499984741211,130.36000061035156,125.29000091552734,2177700.0,125.06847381591797
2022-04-22,125.0999984741211,121.1500015258789,124.7699966430664,121.31999969482422,1947200.0,121.1054916381836
2022-04-25,121.61000061035156,118.2300033569336,119.52999877929688,121.44999694824219,2236900.0,121.23526000976562
2022-04-26,121.27999877929688,117.23999786376953,121.0,117.94000244140625,2931900.0,117.7314682006836
2022-04-27,120.8499984741211,117.52999877929688,118.19999694824219,117.68000030517578,2007500.0,117.47193145751953
2022-04-28,121.55999755859375,117.93000030517578,119.5199966430664,121.05999755859375,3152200.0,120.845947265625
2022-04-29,123.88999938964844,119.05000305175781,120.70999908447266,119.2699966430664,2269200.0,119.05911254882812
2022-05-02,120.33999633789062,116.48999786376953,118.37999725341797,119.56999969482422,1756200.0,119.35858917236328
2022-05-03,123.9800033569336,119.08999633789062,119.72000122070312,122.4000015258789,3217800.0,122.18358612060547
2022-05-04,126.69000244140625,121.44000244140625,121.69000244140625,126.30000305175781,2460400.0,126.07669067382812
2022-05-05,125.20999908447266,120.80000305175781,124.62000274658203,122.1500015258789,2123600.0,121.93402862548828
2022-05-06,121.87999725341797,118.0,120.87999725341797,121.08000183105469,1629000.0,120.86592102050781
2022-05-09,119.12999725341797,112.63999938964844,119.12999725341797,113.11000061035156,1861700.0,112.9100112915039
2022-05-10,117.94000244140625,113.13999938964844,115.44000244140625,116.63999938964844,2141800.0,116.43376922607422
2022-05-11,118.0,113.83999633789062,115.69999694824219,113.98999786376953,1607000.0,113.7884521484375
2022-05-12,116.25,112.77999877929688,113.61000061035156,116.12999725341797,1338000.0,115.92466735839844
2022-05-13,120.72000122070312,117.2699966430664,117.37999725341797,119.37999725341797,1328400.0,119.1689224243164
2022-05-16,121.02999877929688,118.83000183105469,119.62999725341797,120.30000305175781,2011600.0,120.08729553222656
2022-05-17,123.69999694824219,121.44999694824219,122.69999694824219,123.08000183105469,2216200.0,122.86238098144531
2022-05-18,121.91000366210938,120.30999755859375,121.19000244140625,120.79000091552734,1336000.0,120.57643127441406
2022-05-19,123.58000183105469,119.52999877929688,120.30999755859375,122.4000015258789,2310100.0,122.18358612060547
2022-05-20,125.58000183105469,122.44000244140625,124.02999877929688,125.12999725341797,2594600.0,124.90875244140625
2022-05-23,126.47000122070312,123.76000213623047,126.44999694824219,125.9800033569336,2037000.0,125.75725555419922
2022-05-24,126.0,123.80000305175781,125.31999969482422,124.41000366210938,2187700.0,124.19003295898438
2022-05-25,127.45999908447266,119.18000030517578,127.20999908447266,120.37999725341797,3524500.0,120.16715240478516
2022-05-26,124.22000122070312,120.72000122070312,120.75,123.8499984741211,1768000.0,123.63101959228516
2022-05-27,130.77000427246094,124.48999786376953,124.91999816894531,130.5500030517578,2698800.0,130.31918334960938
2022-05-31,130.07000732421875,126.72000122070312,128.91000366210938,127.55999755859375,3403100.0,127.33445739746094
2022-06-01,128.97999572753906,122.43000030517578,127.86000061035156,123.08999633789062,1757600.0,122.87236022949219
2022-06-02,129.19000244140625,122.30000305175781,122.95999908447266,129.10000610351562,1444400.0,128.8717498779297
2022-06-03,128.72000122070312,126.41999816894531,127.62000274658203,128.49000549316406,1722800.0,128.2628173828125
2022-06-06,130.0,126.97000122070312,129.3800048828125,127.62999725341797,1310600.0,127.40433502197266
2022-06-07,131.1999969482422,126.56999969482422,126.56999969482422,128.89999389648438,1236300.0,128.67208862304688
2022-06-08,128.63999938964844,126.4000015258789,127.87999725341797,126.83999633789062,1049500.0,126.61573028564453
2022-06-09,126.91999816894531,124.12999725341797,126.08999633789062,124.13999938964844,814400.0,123.9205093383789
2022-06-10,121.93000030517578,119.9000015258789,121.62999725341797,120.56999969482422,1379600.0,120.35681915283203
2022-06-13,117.69999694824219,115.37999725341797,116.4800033569336,116.27999877929688,1405800.0,116.07440185546875
2022-06-14,116.69999694824219,113.25,115.98999786376953,116.01000213623047,1314000.0,115.80488586425781
2022-06-15,117.7699966430664,113.7699966430664,117.23999786376953,116.47000122070312,1886300.0,116.26406860351562
2022-06-16,115.08000183105469,113.36000061035156,113.80000305175781,114.95999908447266,1601600.0,114.7567367553711
2022-06-17,116.7300033569336,112.66999816894531,114.7699966430664,112.70999908447266,2681500.0,112.51071166992188
2022-06-21,115.56999969482422,113.76000213623047,114.41000366210938,113.87999725341797,1588200.0,113.67864227294922
2022-06-22,115.08000183105469,112.5199966430664,112.66000366210938,113.80000305175781,2585300.0,113.59879302978516
2022-06-23,118.75,114.2699966430664,114.5999984741211,118.5999984741211,1801600.0,118.39029693603516
2022-06-24,121.3499984741211,118.44999694824219,119.94999694824219,121.29000091552734,3780400.0,121.07554626464844
2022-06-27,122.30000305175781,119.8499984741211,121.83000183105469,120.56999969482422,1805700.0,120.35681915283203
2022-06-28,121.23999786376953,116.72000122070312,120.44999694824219,117.05999755859375,1426100.0,116.85301971435547
2022-06-29,118.54000091552734,116.23999786376953,117.19000244140625,117.9000015258789,906600.0,117.69154357910156
2022-06-30,119.94999694824219,116.0,116.0,118.7699966430664,1612000.0,118.55999755859375
2022-07-01,119.76000213623047,116.69999694824219,118.79000091552734,119.20999908447266,1119800.0,119.20999908447266
2022-07-05,120.68000030517578,116.48999786376953,117.75,120.55999755859375,1484900.0,120.55999755859375
2022-07-06,122.33999633789062,120.55999755859375,120.80000305175781,121.18000030517578,1642300.0,121.18000030517578
2022-07-07,123.22000122070312,120.62000274658203,120.98999786376953,123.1500015258789,1221200.0,123.1500015258789
2022-07-08,123.20999908447266,120.95999908447266,120.95999908447266,122.51000213623047,1267300.0,122.51000213623047
2022-07-11,123.45999908447266,121.01000213623047,121.61000061035156,123.12000274658203,1304400.0,123.12000274658203
2022-07-12,123.41000366210938,118.75,122.43000030517578,119.23999786376953,1196800.0,119.23999786376953
2022-07-13,119.69999694824219,116.86000061035156,117.41000366210938,118.6500015258789,1378000.0,118.6500015258789
2022-07-14,117.7300033569336,113.0199966430664,117.0999984741211,115.87999725341797,1347300.0,115.87999725341797
2022-07-15,118.87999725341797,116.0,117.77999877929688,118.83000183105469,969400.0,118.83000183105469
2022-07-18,119.38999938964844,114.45999908447266,118.94999694824219,115.11000061035156,1178200.0,115.11000061035156
2022-07-19,119.33999633789062,116.37000274658203,116.98999786376953,119.05999755859375,1296900.0,119.05999755859375
2022-07-20,121.20999908447266,119.25,119.93000030517578,119.86000061035156,1316600.0,119.86000061035156
2022-07-21,127.33999633789062,122.12000274658203,122.12000274658203,127.19000244140625,1682500.0,127.19000244140625
2022-07-22,128.5399932861328,124.30999755859375,127.41000366210938,125.04000091552734,1079500.0,125.04000091552734
2022-07-25,125.41000366210938,123.19000244140625,125.05000305175781,124.26000213623047,1044000.0,124.26000213623047
2022-07-26,125.62999725341797,123.37000274658203,124.66000366210938,125.16999816894531,1260000.0,125.16999816894531
2022-07-27,128.3300018310547,124.70999908447266,125.04000091552734,127.70999908447266,1395900.0,127.70999908447266
2022-07-28,131.82000732421875,126.77999877929688,128.1699981689453,131.11000061035156,1861400.0,131.11000061035156
2022-07-29,134.5,130.89999389648438,131.27000427246094,134.10000610351562,2214900.0,134.10000610351562
2022-08-01,135.22999572753906,133.25999450683594,133.50999450683594,133.42999267578125,1081700.0,133.42999267578125
2022-08-02,134.67999267578125,131.08999633789062,132.41000366210938,131.27999877929688,1398600.0,131.27999877929688
2022-08-03,135.25999450683594,133.02000427246094,133.4499969482422,134.55999755859375,2113200.0,134.55999755859375
2022-08-04,135.0,132.74000549316406,134.69000244140625,133.77000427246094,895600.0,133.77000427246094
2022-08-05,133.83999633789062,131.75,132.27000427246094,133.61000061035156,675800.0,133.61000061035156
2022-08-08,134.4199981689453,132.13999938964844,134.1999969482422,132.52000427246094,1257100.0,132.52000427246094
2022-08-09,132.5,128.02000427246094,132.5,128.8800048828125,894700.0,128.8800048828125
2022-08-10,132.77000427246094,130.14999389648438,131.3699951171875,132.5800018310547,1022000.0,132.5800018310547
2022-08-11,135.1300048828125,131.58999633789062,132.91000366210938,131.9499969482422,1162500.0,131.9499969482422
2022-08-12,133.6300048828125,131.42999267578125,132.25999450683594,133.5500030517578,865800.0,133.5500030517578
2022-08-15,134.6199951171875,132.6699981689453,133.27999877929688,133.89999389648438,1291100.0,133.89999389648438
2022-08-16,133.4199981689453,131.66000366210938,132.88999938964844,132.77000427246094,1810000.0,132.77000427246094
2022-08-17,149.0,140.02999877929688,148.83999633789062,142.2899932861328,4110100.0,142.2899932861328
2022-08-18,141.9600067138672,138.75999450683594,141.8800048828125,139.97000122070312,1740300.0,139.97000122070312
2022-08-19,139.72999572753906,137.25999450683594,139.35000610351562,137.6199951171875,1477500.0,137.6199951171875
2022-08-22,136.02999877929688,133.55999755859375,135.3000030517578,133.94000244140625,1250700.0,133.94000244140625
2022-08-23,134.10000610351562,132.0399932861328,133.11000061035156,132.63999938964844,1188300.0,132.63999938964844
2022-08-24,134.5399932861328,132.64999389648438,133.02000427246094,133.6699981689453,1020500.0,133.6699981689453
2022-08-25,136.0800018310547,133.99000549316406,135.3000030517578,136.00999450683594,969100.0,136.00999450683594
2022-08-26,136.0500030517578,129.77999877929688,136.0,129.8699951171875,1252700.0,129.8699951171875
2022-08-29,129.35000610351562,127.18000030517578,128.42999267578125,128.11000061035156,926000.0,128.11000061035156
2022-08-30,129.02000427246094,127.16000366210938,128.50999450683594,128.27999877929688,1772400.0,128.27999877929688
2022-08-31,130.22999572753906,128.0,129.3800048828125,128.25,1890700.0,128.25
2022-09-01,129.11000061035156,126.20999908447266,127.62999725341797,128.92999267578125,1282000.0,128.92999267578125
2022-09-02,130.27000427246094,127.12000274658203,129.7899932861328,128.00999450683594,1695900.0,128.00999450683594
2022-09-06,130.57000732421875,127.72000122070312,129.3800048828125,129.3000030517578,1533500.0,129.3000030517578
2022-09-07,131.82000732421875,128.61000061035156,128.97000122070312,131.42999267578125,1254600.0,131.42999267578125
2022-09-08,135.27000427246094,130.7100067138672,130.92999267578125,135.19000244140625,1355100.0,135.19000244140625
2022-09-09,137.9199981689453,135.42999267578125,135.97999572753906,137.6300048828125,2425200.0,137.6300048828125
2022-09-12,140.0,137.22999572753906,137.52999877929688,139.8699951171875,1851100.0,139.8699951171875
2022-09-13,137.41000366210938,133.44000244140625,136.32000732421875,133.5399932861328,1587000.0,133.5399932861328
2022-09-14,135.36000061035156,132.09500122070312,133.8000030517578,133.25,1576969.0,133.25
